0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,target
246.29267125520764,204.29512472640968,29.005326115577656,105.5388393223933,-23.214660521608707,-85.0482168069784,145.52317663040563,3.726296115607783,72.67824397306654,79.09034324938517,-100.38089245980379,-145.9802904670969,49.72362313234068,13.689204284192877,-190.96436582897323,36.20227655925969,40.71239236489945,-18.453065394100445,-67.10567028906067,-92.04991540653702,24.51142736311519,-75.61048666579138,-33.40670774282202,-73.36322286936462,-67.5606016015193,-66.03151561853127,105.97261222451986,-99.72025898264485,0.5034898414910143,14.535059528851333,-82.10438296640034,-106.57118966647126,-102.49237989307238,-60.550764395162794,-18.803214861129078,-162.86872731088587,37.41274917341491,-19.339507609477067,49.30550588847276,-267.2428812297316,5.6355206190502365,-252.45094816217093,-139.0410181053038,60.37307168510774,-13.97158673649607,154.28653173592178,36.34583647102868,188.5391121196311,5.607597047536215,-19.125567589003914
-66.45410821091048,-88.82870664520959,181.2751034580763,182.0088000859137,-12.848474967513729,-28.39545357334777,198.37706824371637,-81.440980626934,11.583390065674555,49.39063168822979,-1.64744459964378,-43.21491606759345,-4.518361919891692,90.10308131334006,-33.53988821343295,-18.773263370252884,-111.19278996591476,-22.49794353190744,19.789995700968355,161.2184980029044,111.46788499581068,68.43911368249425,9.463744404912399,49.70513880175969,-17.37355675661204,198.30433428821826,40.79103573396878,-52.7433694070347,-4.76930534687643,-138.41707242880625,72.3353603802299,148.5686990398957,153.75301307827218,0.6570822818963322,116.8309558701806,-88.84556004295867,-103.12511448732464,-20.42298116974523,144.0144275522754,-142.42445985511574,33.53516089537459,131.8129819552126,-11.506984517788368,8.003644973960933,-9.910659347710737,-56.237668329853044,-25.60669263899051,-100.21379818936329,-14.862958098216803,-1780.8699419287298
-65.52034847144971,-17.49647981457597,-74.76891764482701,72.97212985982388,174.0343297557636,-0.9898258517333167,92.83677630439693,-32.89565899423974,-78.48642929218038,92.10507535361808,7.577695391768938,-30.727070552626262,93.55448327423898,169.58495618247446,10.421283890972461,5.910206317114651,-78.97322073018076,-124.37883014745164,22.908113357274694,-162.97641800326122,162.92098924029108,75.5413828172619,36.70653814548408,40.252583958872044,-56.82503460680815,6.334574509803215,190.74576781130216,-1.9939949587641053,102.75389318421549,-153.26506336048112,-46.0180213404301,13.448824008485044,83.1894709283063,-97.34470701682214,99.69407529010027,-10.77595902006431,192.58829883848162,-9.370564305800432,54.34110385549158,13.205182150336784,17.368375433139935,-85.63209807308546,43.0695535792382,58.447699921245835,-124.61713819321598,-87.144294700427,-123.36193674075145,-135.73741487404945,-48.32737868488666,3551.2935667797287
62.32619085542977,-73.88516636605483,-93.04396644339019,8.216477567768,18.033812926652992,-93.91913016377528,106.02335150421108,123.56842127057514,-152.21945273304956,85.6753165266576,175.73332180122995,-44.615425021321066,-7.418045980553202,-7.014122097158785,56.88193014253676,-17.705404138236112,-184.90938487462006,44.16889154067633,29.91147847945071,17.0657149810368,-25.77769016556723,-0.26195735209668425,155.661462629827,80.2436300726075,-52.82744128672827,-97.12155806982811,-83.58720579462855,96.26438738300467,-89.84313048348953,-183.3998014216828,178.53284278927708,-88.02065465397085,-19.90932837906548,-214.85699346725244,-192.91856050090198,10.186378229394444,-29.36346666789893,-7.18146225996151,-31.696451548080407,-89.3611467633982,-57.062020811602444,-38.38284525066122,-14.765908285231749,-51.35511377840327,-26.97722837527015,6.521125189047428,-122.5919334561331,-71.21678895647679,-93.20680560075984,1245.6663945784558
150.28182151537433,140.98366038609888,-293.7612222411914,24.938109302986383,-73.31002907318779,92.81440995676323,-145.35852543957986,23.36734869853592,-33.51745181452206,191.18968399810376,84.07205973371842,-56.002662693049224,374.19348465642605,-26.302343239750208,167.43673804581834,6.2035724921248265,9.13955282091726,61.106040008868625,-26.76765196491647,184.57473940200623,19.651394896350496,-27.28103454114216,130.55114922599864,-101.95419087468822,0.6562134358688531,-36.72531736532241,91.51770683486804,-161.3822224125993,62.102499844017665,196.32599095809962,81.81239921938246,-82.07016249816157,83.37686371554499,-31.5241594056705,-158.99979042525007,93.28029960677169,-19.88108708790483,-47.3176877215267,-82.43909269959514,76.9579030300413,-172.90201621923694,136.83410575931273,-94.59887979858402,-30.713429919308272,71.33764843186144,-107.46960086526394,80.23639267005466,-42.34032145627148,65.27838647559125,-3343.8988497373034
52.43221090877807,54.820771364438635,-30.58101152727115,-127.72591084359249,-167.84871450688627,-108.76132245802042,-123.4163810671839,55.47916485779294,-119.6201551462744,135.69744589722598,55.24273126908616,-97.4333437029533,48.445470594941284,-162.4305777727381,88.70683623493598,73.31434399836012,19.279169839722368,-58.06518712128961,-97.49675508482292,-64.67121911740828,185.68708547430907,-122.53312473625395,-166.50432786702046,16.732040355302953,-20.54521691289407,35.335538628715376,171.08864566751768,-55.95804220520806,71.4095331627621,108.99106338486983,-182.81636847040883,28.44320196467458,-49.044197048904714,0.18841127698054622,78.97250866600946,5.145979689338516,92.69856456300892,-74.20835468025707,-84.73670163254913,28.748175970240435,48.09103744744171,48.99947447481721,-43.15065795540786,-146.04126663506602,-106.88653603864742,13.479266718576396,-21.553798187548328,80.66905580882899,15.21524157298591,-1406.8649172388716
-165.1381778154785,378.1311999844859,172.4966203944657,-30.358539879859258,95.48519923917858,-103.16433914133769,-65.32641036940407,-106.25566097866412,6.35815409063563,-60.011992835777384,-72.47969022732794,-0.4129996043350521,111.74942531623218,-47.91255115615514,-57.22604392293875,23.275934528087614,-169.2225958046484,22.497438579496908,-15.467558711893433,-35.52414719617052,-18.460321764564526,-208.56585110720127,32.66487276428138,87.94963970576828,-194.64549663548348,-87.86988435192914,-39.51136045357052,-2.9104948672818405,77.6176849279006,-19.87375289286217,-94.38431240750464,-89.5842669500305,-76.98052270515716,-38.92243480615177,111.21280819991719,-163.77766904096674,61.27214160598603,-57.68249888897073,-191.68916499602267,-1.5286641793075297,170.74255945004114,-74.08683094588409,-110.16244532766424,41.84966387496367,-88.18823864510188,-68.0692139627939,-71.26229993169002,-66.10961324340568,39.94415476287135,-1546.5520095170552
-130.82032924861036,29.205410100289914,-82.6027669465059,-81.27217533941662,159.8281063893749,35.50121467690235,-27.20930519690939,-5.265778036166865,88.87132622831919,-97.1919335418574,30.267390752669115,-55.72405980538673,-94.44985561194565,-37.55795406408754,181.94211274534374,31.461405500599327,125.58361113910401,-128.69380477339894,29.025327293213856,-111.0516574649593,-84.28431525690053,55.42611748700321,-46.61679626842688,-163.24231733652573,-45.71728158138274,-76.35418096856472,90.07950307138519,-61.94106482929252,-69.16282688857463,-7.836472274596053,-48.74896275346557,43.36396287747974,-9.655402529377273,-71.27203089167146,-24.6125286082707,14.180504869121267,-52.79236152771678,-49.999030585239936,34.25790281458747,-152.99273887320783,53.65083536001468,126.11377342329256,78.97618670883784,12.187194545798297,-93.32292194820084,-143.30837736385422,74.29207478804526,9.368854952173436,-54.94237874226711,1786.042387117892
68.25495725028969,-23.79006306610979,101.61332388634017,-91.27674849870924,-130.5741628207587,29.70761868159469,63.83958306430097,-176.4001882351389,45.35388960848931,-78.10135042562094,-80.02894534115134,-29.59859543216029,-11.1040250031248,263.3336342163417,99.2730653739832,1.4546458726948588,-73.68449216896366,-83.36534680998594,48.919167722707044,58.39809677601821,-56.90636524213981,-36.77849614235315,180.1909782983788,-184.29437829125493,30.92435607062276,-24.777967893528334,-103.51639428532194,82.69622143728613,-113.22156455373012,15.994630491257286,20.27706475183047,32.429103970714024,92.38775527470783,-19.58900104237812,16.68511581872285,-69.66545752242271,76.9146376890064,25.02446463450213,120.27040596347784,108.18393141390024,148.32479167032506,-34.53128886975592,-81.26854598043406,-115.04407552366926,-93.94340753143705,-111.3724304982512,26.459517879986066,31.33904022164069,-87.06312341965679,-1158.8471491413259
2.342952372726125,35.70306622490874,-157.51564783387613,23.73598758219302,48.17997835739715,77.85325014441865,-55.59412876174476,-33.58948363295271,135.44764720892908,-118.1477055647862,-142.9992327371644,149.24912340973634,-100.72154604803185,-34.802414405238444,26.903494926044168,170.57372410294303,64.83343705229498,96.36646422500368,-6.6666157643267026,115.83347852342827,-20.290714295849693,10.680229882499647,51.898988591287285,167.18171930721556,68.28120845332478,116.31732253466947,16.20986689732447,64.04572015701959,-18.141638415480863,12.331328408365232,27.115057160254658,103.84700330066437,136.6142014710636,-67.01515904784753,19.252824484459154,-76.59022971502358,112.10354644557275,5.474917464360167,24.947509274066,52.51249113409232,-65.6662201767654,28.512569120711227,63.10065186679407,8.056282061270185,102.9606135146915,-161.9409088572175,35.66832583099055,-42.59354971312223,-64.66080215030938,-213.20430461723703
